3104	Sat May 14 15:53:11 +0000 2011	4b76d702f964a52027632ee3	{Island Packers}	{34.2443134951612,-119.26533,Ventura,CA,United States}	{Travel & Transport,}
3104	Tue Nov 16 03:45:11 +0000 2010	4a185165f964a5209e791fe3	{Ralphs}	{34.04545626030918,-118.26074509562864,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
3104	Tue Nov 16 03:32:00 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Mon Nov 15 19:29:07 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Nov 15 19:28:59 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Nov 15 16:51:21 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Mon Nov 15 07:32:28 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Mon Nov 15 01:18:09 +0000 2010	4c60a757b6f3be9ae1f75f73	{Meerkat Exhibit}	{32.73926417833106,-117.15056484526404,San Diego,CA,United States}	{Arts & Entertainment,}
3104	Mon Nov 15 01:17:55 +0000 2010	4bc508576c6f9c743debb3fc	{Gorilla Exhibit}	{32.734635,-117.15135276317596,San Diego,CA,United States}	{Arts & Entertainment,}
3104	Mon Nov 15 01:17:44 +0000 2010	4c378b6e2c8020a1ac388900	{Big Cat Trail}	{32.7370203776346,-117.1517998365641,San Diego,CA,United States}	{Arts & Entertainment,}
3104	Sun Nov 14 21:22:53 +0000 2010	4a369f12f964a520c19d1fe3	{San Diego Zoo}	{32.73604654491908,-117.15060710906982,San Diego,CA,United States}	{Arts & Entertainment,}
3104	Sun Nov 14 20:12:44 +0000 2010	4b81e20df964a5209ac230e3	{Quiznos Sub}	{33.054799,-117.260777,Encinitas,CA,United States}	{Food,}
3104	Sun Nov 14 18:03:35 +0000 2010	4a33da8ef964a520559b1fe3	{Urth Caff?}	{34.04194415861958,-118.23521347103639,Los Angeles,CA,United States}	{Food,}
3104	Sun Nov 14 07:12:31 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sun Nov 14 04:08:39 +0000 2010	4ae2595af964a520808d21e3	{Tokyo Delve's Sushi Bar}	{34.16594994084682,-118.3754160013696,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3104	Sat Nov 13 05:37:12 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sat Nov 13 04:09:50 +0000 2010	4c44f2d659d99c7492f7fbad	{Swill Automatic}	{34.03566177692759,-118.23336124420166,Los Angeles,CA,United States}	{}
3104	Fri Nov 12 17:07:09 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Nov 12 17:06:55 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Nov 12 16:51:28 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Fri Nov 12 02:28:19 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Thu Nov 11 17:00:18 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Nov 11 16:59:55 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Nov 11 06:16:53 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Thu Nov 11 03:39:22 +0000 2010	4a1503e1f964a5208f781fe3	{Blossom Vietnamese}	{34.047575028216556,-118.24775419425545,Los Angeles,CA,United States}	{Food,}
3104	Wed Nov 10 17:18:49 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Nov 10 17:18:37 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Nov 10 17:18:27 +0000 2010	4a33da8ef964a520559b1fe3	{Urth Caff?}	{34.04194415861958,-118.23521347103639,Los Angeles,CA,United States}	{Food,}
3104	Wed Nov 10 15:33:50 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Nov 09 16:39:08 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Nov 09 16:39:05 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Nov 09 15:47:55 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Mon Nov 08 17:22:38 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Nov 08 16:56:00 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sun Nov 07 17:29:22 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sun Nov 07 02:13:42 +0000 2010	4c9fb833d3c2b60c5423d7bc	{Woori Market}	{34.04485444073499,-118.23862910270691,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
3104	Sat Nov 06 15:52:46 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Fri Nov 05 16:35:25 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Nov 05 16:35:11 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Nov 05 15:58:47 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Thu Nov 04 17:33:09 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Nov 04 17:33:02 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Nov 04 16:05:44 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Thu Nov 04 01:19:11 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Wed Nov 03 22:10:54 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Nov 03 20:54:28 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Wed Nov 03 19:12:22 +0000 2010	4bb13df2f964a5206e863ce3	{Cedars-Sinai Urgent Care}	{34.065482,-118.376699,Beverly Hills,CA,United States}	{Medical Center,Professional & Other Places,}
3104	Wed Nov 03 01:00:54 +0000 2010	4b8357e7f964a520330331e3	{Bank of America - 6th and Central}	{34.03910222,-118.23970198631287,Los Angeles,CA,United States}	{Shop & Service,}
3104	Tue Nov 02 21:43:14 +0000 2010	4ba15932f964a52014af37e3	{Cooper Design Space}	{34.0407827647928,-118.25357437133789,Los Angeles,CA,United States}	{Office,Professional & Other Places,}
3104	Tue Nov 02 18:39:15 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Nov 02 16:31:14 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Nov 02 16:30:51 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Nov 02 01:11:36 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Mon Nov 01 20:50:30 +0000 2010	4c812c8d47cc224b669a799f	{Hart productions}	{34.197345,-118.382332,North Hollywood,CA,United States}	{Professional & Other Places,}
3104	Mon Nov 01 17:52:07 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Nov 01 17:51:55 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Nov 01 06:36:37 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Mon Nov 01 03:53:11 +0000 2010	4a33da8ef964a520559b1fe3	{Urth Caff?}	{34.04194415861958,-118.23521347103639,Los Angeles,CA,United States}	{Food,}
3104	Mon Nov 01 01:35:47 +0000 2010	4b1f1e69f964a520242424e3	{Roy's Hawaiian Fusion}	{34.04772583264009,-118.26120257377623,Los Angeles,CA,United States}	{Food,}
3104	Sun Oct 31 17:52:08 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sun Oct 31 03:24:34 +0000 2010	4c7b1a69794e224bc2c76a28	{Toddy G's}	{34.034751,-118.231615,Los Angeles,CA,United States}	{Food,}
3104	Sat Oct 30 17:48:29 +0000 2010	4b09813ef964a520751823e3	{BevMo!}	{34.19104713043104,-118.3297061920166,Burbank,CA,United States}	{Shop & Service,Food & Drink Shop,}
3104	Sat Oct 30 16:36:55 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Fri Oct 29 23:08:31 +0000 2010	4be85a6dc5220f478ba2a9ca	{Cedars Sinai Medical Group}	{34.06656081879826,-118.37674140930176,Beverly Hills,CA,United States}	{Medical Center,Professional & Other Places,}
3104	Fri Oct 29 18:02:22 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Oct 29 18:02:17 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Oct 29 15:44:40 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Fri Oct 29 01:16:00 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Thu Oct 28 16:25:21 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Oct 28 16:24:59 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Oct 27 17:15:47 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Oct 27 17:15:38 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Oct 27 15:36:23 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Wed Oct 27 02:43:25 +0000 2010	49c885aaf964a5201e581fe3	{Masa of Echo Park Bakery & Cafe}	{34.07759799263715,-118.25959165769171,Los Angeles,CA,United States}	{Food,}
3104	Wed Oct 27 00:37:28 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Oct 26 17:44:14 +0000 2010	4a14d1d7f964a5207f781fe3	{Broadway Bar}	{34.04291641848662,-118.25556993484497,Los Angeles,CA,United States}	{Nightlife Spot,}
3104	Tue Oct 26 16:10:49 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Oct 26 16:10:41 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Oct 26 05:39:24 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Oct 26 01:28:20 +0000 2010	3fd66200f964a520d0ee1ee3	{Kate Mantilini}	{34.06726293886176,-118.39003443717957,Beverly Hills,CA,United States}	{Food,}
3104	Mon Oct 25 17:47:10 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Oct 25 17:47:00 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Oct 25 06:02:05 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sat Oct 23 19:43:20 +0000 2010	4b098edff964a520651923e3	{LA Live}	{34.044232144840485,-118.26591789722443,Los Angeles,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
3104	Sat Oct 23 19:40:07 +0000 2010	49f8d830f964a5202c6d1fe3	{Yard House}	{34.045081,-118.265784,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3104	Sat Oct 23 17:33:53 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sat Oct 23 04:25:27 +0000 2010	4a62b162f964a52077c41fe3	{Fox Theater}	{34.056766081684685,-117.75062799453735,Pomona,CA,United States}	{Music Venue,Arts & Entertainment,}
3104	Sat Oct 23 03:28:01 +0000 2010	4a04bfd6f964a52028721fe3	{Pho Vi Vietnamese Cuisine}	{34.05697933717441,-117.75129034234163,Pomona,CA,United States}	{Food,}
3104	Sat Oct 23 00:54:42 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Fri Oct 22 18:11:27 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Oct 22 18:11:21 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Oct 22 05:11:31 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Thu Oct 21 16:22:03 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Oct 21 16:21:53 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Oct 21 02:04:07 +0000 2010	4b8c1d26f964a520c0be32e3	{Mikawaya}	{34.04664083954008,-118.2389312400805,Los Angeles,CA,United States}	{Food,}
3104	Wed Oct 20 23:44:59 +0000 2010	4c812c8d47cc224b669a799f	{Hart productions}	{34.197345,-118.382332,North Hollywood,CA,United States}	{Professional & Other Places,}
3104	Wed Oct 20 16:54:55 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Oct 20 16:54:42 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Oct 20 16:14:01 +0000 2010	4a33da8ef964a520559b1fe3	{Urth Caff?}	{34.04194415861958,-118.23521347103639,Los Angeles,CA,United States}	{Food,}
3104	Wed Oct 20 15:44:42 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Wed Oct 20 02:31:58 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Oct 19 20:39:48 +0000 2010	4bc8c8f214d7952145d969e9	{Fashion bistro @ the California Mart}	{34.040656,-118.255287,Los Angeles,CA,United States}	{}
3104	Tue Oct 19 15:25:53 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Oct 19 01:41:17 +0000 2010	3fd66200f964a520d0ee1ee3	{Kate Mantilini}	{34.06726293886176,-118.39003443717957,Beverly Hills,CA,United States}	{Food,}
3104	Tue Oct 19 00:58:04 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Mon Oct 18 16:56:56 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Oct 18 16:56:49 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Sun Oct 17 05:21:06 +0000 2010	4b33d7f8f964a520632025e3	{Cherry on Top}	{34.04548117698457,-118.23855400085449,Los Angeles,CA,United States}	{Food,}
3104	Sun Oct 17 04:02:58 +0000 2010	49b064dcf964a520bc521fe3	{Wurstk?che}	{34.04562341435375,-118.23610246181488,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3104	Sat Oct 16 22:36:10 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sat Oct 16 20:43:04 +0000 2010	4c58cb5e6407d13a87d7b028	{Xino}	{34.01411645825362,-118.49436163902283,Santa Monica,CA,United States}	{Food,}
3104	Sat Oct 16 20:42:48 +0000 2010	4c5e0aa39b28d13a137f5b70	{Barneys New York, Santa Monica}	{34.0138872594619,-118.49353841228455,Santa Monica,CA,United States}	{Shop & Service,}
3104	Sat Oct 16 20:42:26 +0000 2010	4c743d94b474a1cd3808b6bf	{AllSaints}	{34.01370070341811,-118.49403709173203,Santa Monica,CA,United States}	{Shop & Service,Clothing Store,}
3104	Sat Oct 16 20:42:13 +0000 2010	4bb58a192ea19521239caa2f	{Promenade Gateway}	{34.014427,-118.49470334,Santa Monica,CA,United States}	{Outdoors & Recreation,Professional & Other Places,}
3104	Sat Oct 16 20:41:25 +0000 2010	4c44c912f0bdd13ac210cacc	{Santa Monica Place}	{34.01363622788694,-118.49391102790833,Santa Monica,CA,United States}	{Shop & Service,}
3104	Sat Oct 16 17:38:41 +0000 2010	4be21a7b1dd22d7ff46893bd	{Santa Monica Big Blue Bus #3}	{34.01172417263745,-118.48308563232422,Santa Monica,CA,United States}	{Travel & Transport,Bus Station,}
3104	Sat Oct 16 17:38:14 +0000 2010	4c2eced4213c2d7f4eef2f5d	{Rich's}	{34.010571241378784,-118.48461985588074,Santa Monica,CA,United States}	{Nightlife Spot,}
3104	Sat Oct 16 17:37:49 +0000 2010	4b3fb0e7f964a5204eac25e3	{Flying Saucers Caffeine and Art}	{34.009106,-118.487752,Santa Monica,CA,United States}	{Food,}
3104	Sat Oct 16 17:37:41 +0000 2010	4a181f55f964a52083791fe3	{Le Meridien Delfina Santa Monica}	{34.0104753799281,-118.48552097362814,Santa Monica,CA,United States}	{Travel & Transport,}
3104	Sat Oct 16 04:03:58 +0000 2010	45a22f9cf964a520e9401fe3	{Bandera}	{34.04917213046579,-118.460947329226,Los Angeles,CA,United States}	{Food,}
3104	Sat Oct 16 02:46:29 +0000 2010	4a181f55f964a52083791fe3	{Le Meridien Delfina Santa Monica}	{34.0104753799281,-118.48552097362814,Santa Monica,CA,United States}	{Travel & Transport,}
3104	Fri Oct 15 21:10:51 +0000 2010	4ba15932f964a52014af37e3	{Cooper Design Space}	{34.0407827647928,-118.25357437133789,Los Angeles,CA,United States}	{Office,Professional & Other Places,}
3104	Fri Oct 15 21:10:36 +0000 2010	49fefdeef964a520c26f1fe3	{California Market Center}	{34.040676080699065,-118.2551622390747,Los Angeles,CA,United States}	{Shop & Service,Office,Professional & Other Places,}
3104	Fri Oct 15 21:10:17 +0000 2010	49fefdeef964a520c26f1fe3	{California Market Center}	{34.040676080699065,-118.2551622390747,Los Angeles,CA,United States}	{Shop & Service,Office,Professional & Other Places,}
3104	Fri Oct 15 16:16:04 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Oct 15 16:15:53 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Oct 15 15:45:18 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Fri Oct 15 01:51:28 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Thu Oct 14 21:56:43 +0000 2010	4bc6562351b376b02b721b6f	{Bagatelle}	{34.041762,-118.255476,Los Angeles,CA,United States}	{Food,}
3104	Thu Oct 14 18:02:29 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Oct 14 18:01:57 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Oct 14 16:20:26 +0000 2010	4a33da8ef964a520559b1fe3	{Urth Caff?}	{34.04194415861958,-118.23521347103639,Los Angeles,CA,United States}	{Food,}
3104	Thu Oct 14 01:19:27 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Wed Oct 13 04:12:32 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Oct 12 16:16:00 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Oct 12 16:15:53 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Oct 12 15:17:44 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Mon Oct 11 18:49:27 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Oct 11 18:49:21 +0000 2010	4bc6562351b376b02b721b6f	{Bagatelle}	{34.041762,-118.255476,Los Angeles,CA,United States}	{Food,}
3104	Mon Oct 11 18:49:14 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Oct 11 14:58:28 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
